area,perimeter,height,width,r_value,g_value,b_value,index,label
179.5,340.3967945,269,384,217,157,97,12,8
216.5,308.9116874,269,384,218,150,89,12,8
239.5,84.54701242,269,384,218,112,69,11,8
231.5,570.4995596,269,384,196,123,92,13,8
280.5,28.00487704,269,384,182,93,68,11,8
231.5,526.9245405,269,384,205,169,69,14,8
218.5,0.0,269,384,202,160,73,13,8
216.0,274.5096664,269,384,195,141,81,14,8
235.5,390.7760985,269,384,195,139,67,13,8
153.0,17.7539104,269,384,210,169,101,10,8
210.0,245.1468375,269,384,210,163,87,11,8
229.0,404.5168071,269,384,191,166,88,12,8
225.0,213.8095803,269,384,206,160,96,12,8
209.5,35.2215291,269,384,201,153,97,13,8
212.5,120.2704751,269,384,214,160,48,12,8
214.5,2.8,269,384,216,163,102,12,8
163.5,5.656854153,269,384,208,159,79,8,8
207.0,10.62253957,269,384,187,154,114,12,8
266.5,10.59411249,269,384,191,146,109,11,8
221.5,266.2546572,269,384,187,150,97,12,8
223.0,615.695524,269,384,199,168,78,9,8
191.0,18.26274166,269,384,194,150,85,12,8
205.0,469.7681923,269,384,221,158,56,13,8
205.0,10.62253957,269,384,217,150,47,11,8
242.5,777.528648,269,384,221,146,81,13,8
211.5,229.2042842,269,384,216,154,43,11,8
219.5,0.0,269,384,220,141,80,14,8
202.0,330.7496934,269,384,224,153,97,13,8
177.0,454.0898075,269,384,217,145,90,11,8
228.0,290.5756835,269,384,208,165,39,13,8
217.5,5.462741661,269,384,206,167,57,13,8
203.0,350.315554,269,384,202,153,80,10,8
232.5,12.5539104,269,384,210,167,70,12,8
220.0,3.6,269,384,195,154,90,10,8
290.5,337.1025915,269,384,186,139,108,9,8
244.0,349.7957834,269,384,205,159,84,10,8
265.5,104.5685406,269,384,200,125,80,13,8
228.5,67.78233747,269,384,194,121,54,12,8
307.0,72.7293499,269,384,198,168,85,13,8
278.0,13.65685415,269,384,215,153,49,13,8
231.0,133.2548332,269,384,219,158,102,14,8
233.5,53.14112492,269,384,208,167,111,13,8
242.0,412.4264061,269,384,205,161,108,12,8
233.0,26.6308656,269,384,205,167,99,12,8
231.0,548.9024202,269,384,209,164,69,11,8
225.5,6.0,269,384,210,128,49,10,8
242.5,19.42253957,269,384,210,154,91,13,8
205.0,114.4333041,269,384,195,134,95,12,8
206.0,24.50193329,269,384,208,135,52,12,8
222.5,275.7587874,269,384,194,142,112,9,8
215.0,881.6295046,269,384,193,130,88,12,8
277.0,105.193102,269,384,192,129,86,11,8
230.0,10.24264061,269,384,177,112,56,13,8
214.5,0.0,269,384,202,166,91,13,8
223.5,36.17056246,269,384,190,167,96,15,8
235.0,315.7472554,269,384,205,163,94,11,8
224.0,319.0609634,269,384,193,166,73,14,8
216.5,5.794112492,269,384,219,134,60,10,8
230.0,36.91370831,269,384,220,158,66,10,8
248.5,417.4457374,269,384,208,153,69,11,8
241.0,25.64507914,269,384,210,161,79,12,8
210.0,641.5367336,269,384,213,127,60,13,8
299.0,1705.807343,269,384,215,110,68,13,8
274.5,2151.064675,269,384,205,113,73,11,8
288.5,65.33036036,269,384,192,95,67,13,8
275.5,27.31370831,269,384,196,101,75,11,8
224.0,50.07493427,269,384,204,123,66,9,8
242.5,97.9078208,269,384,207,143,61,12,8
217.0,12.99411249,269,384,203,160,53,9,8
212.5,441.3667632,269,384,208,158,78,11,8
263.0,433.0733308,269,384,200,156,74,13,8
232.5,243.8546583,269,384,208,161,55,15,8
224.5,827.2228492,269,384,209,155,54,12,8
227.5,360.932031,269,384,200,161,80,12,8
217.5,263.8061303,269,384,218,155,106,10,8
225.0,189.7762742,269,384,205,148,113,12,8
228.0,204.6449039,269,384,201,144,111,10,8
262.0,23.07939372,269,384,217,149,87,11,8
238.0,56.97056246,269,384,209,139,55,12,8
220.5,336.1389281,269,384,189,132,61,11,8
194.0,214.9880492,269,384,218,167,115,13,8
204.0,17.13969686,269,384,197,156,19,11,8
266.0,28.18233747,269,384,198,167,92,13,8
209.0,34.76467495,269,384,193,128,86,10,8
156.0,161.6381812,269,384,217,145,43,10,8
157.0,38.84507914,269,384,205,144,63,12,8
154.0,15.89116874,269,391,218,147,50,10,8
296.5,866.063887,269,391,184,142,84,11,8
284.0,118.9116874,269,391,191,147,69,10,8
280.0,7.353910398,269,391,202,152,67,14,8
202.0,217.7194206,269,391,219,140,84,12,8
211.0,364.9084795,119,171,193,156,51,13,9
286.5,11.2,243,211,202,161,54,10,9
295.5,27.07106769,243,211,211,156,117,11,9
234.0,52.55878744,243,211,221,147,77,12,9
192.0,2.8,243,211,194,161,57,11,9
262.0,114.7175749,257,211,212,118,76,12,9
220.0,116.870057,257,211,200,154,46,10,9
223.5,184.0057122,257,211,190,160,53,11,9
226.5,10.71959581,257,318,202,159,27,12,9
240.0,384.8599529,257,318,195,154,32,12,9
221.0,0.0,257,318,204,151,102,12,9
309.0,1788.951429,257,318,207,140,85,12,9
299.0,0.0,257,318,207,144,94,10,9
346.0,36.1906635,257,318,213,119,86,11,9
523.0,487.2944424,257,318,216,166,79,10,9
253.0,300.0792184,257,318,212,148,2,13,9
192.0,4.0,257,318,204,162,65,14,9
233.5,4.4,257,318,173,139,72,13,9
733.5,1214.172371,257,318,187,125,61,14,9
198.0,6.0,257,369,191,166,96,11,9
196.0,8.662741661,257,369,191,164,94,10,9
503.0,262.7939372,257,369,210,147,48,14,9
269.5,42.33624787,257,376,195,150,116,9,9
259.0,6.788224983,257,376,195,136,65,14,9
232.0,516.4538911,257,376,216,162,60,11,9
239.0,28.25096664,257,376,201,138,72,14,9
286.5,141.5391039,268,376,186,127,67,10,9
295.5,0.0,268,376,195,168,132,12,9
288.5,3172.806461,268,376,206,115,84,13,9
196.5,16.4,268,376,182,162,112,12,9
282.0,1422.96463,268,376,218,126,99,12,9
352.5,0.0,268,376,195,121,101,10,9
198.5,920.1808023,268,376,194,159,56,11,9
234.0,232.6690468,268,376,212,149,71,12,9
395.5,69.49747384,268,376,200,153,49,13,9
733.0,269.0400268,268,376,144,152,135,14,9
200.5,79.2617312,268,376,204,155,79,12,9
233.5,86.1587873,268,376,217,145,103,11,9
218.5,983.6265392,268,376,210,113,65,12,9
193.0,34.10538228,268,376,199,111,69,9,9
204.5,0.0,268,376,206,144,96,10,9
1577.5,2551.910807,268,376,164,153,141,13,9
252.5,900.4305837,268,376,202,168,75,12,9
240.5,746.5584362,268,376,205,123,56,13,9
209.0,6.222539568,268,376,185,117,59,11,9
266.0,77.8371707,268,376,205,133,61,12,9
238.5,1168.834274,268,376,197,155,80,13,9
575.5,54.12203434,268,376,217,159,132,13,9
187.5,90.37644997,268,376,214,181,167,9,9
240.5,139.8351498,268,376,201,145,118,10,9
304.5,35.2,268,376,197,119,95,11,9
472.5,298.4071403,268,376,191,112,92,12,9
229.0,0.0,268,376,205,157,72,12,9
297.0,67.13624787,268,376,208,125,96,10,9
242.5,1025.387347,268,376,201,150,63,13,9
243.5,10.4,268,376,211,147,71,12,9
242.5,57.43229365,268,376,197,141,66,12,9
669.5,622.8082204,268,376,203,155,71,13,9
201.0,0.0,268,376,210,148,70,11,9
195.5,19.31370831,268,376,210,148,70,10,9
247.5,193.8538228,268,379,194,144,74,13,9
281.5,101.6735062,268,379,195,128,109,12,9
353.0,1584.9392,268,379,204,116,80,13,9
370.0,0.0,268,379,181,102,73,11,9
401.5,139.4891478,268,379,188,129,100,12,9
263.5,72.56854153,268,379,206,127,95,11,9
597.0,151.0719029,268,379,186,133,108,11,9
249.5,369.68838,268,379,205,161,62,12,9
286.5,12.8,268,379,196,157,123,12,9
239.0,689.6975405,268,379,199,125,68,12,9
245.5,337.9801429,268,379,196,121,66,12,9
226.0,309.019333,268,379,220,163,80,12,9
224.0,307.8477589,268,379,220,163,80,12,9
177.0,277.3851939,268,379,219,151,86,10,9
349.5,166.9194205,268,379,163,97,81,10,9
229.5,827.7442913,268,379,203,158,118,12,9
269.5,23.2,268,379,204,129,86,12,9
322.5,0.0,268,379,189,105,80,10,9
307.0,561.4879621,268,379,209,154,123,12,9
202.0,12.8,268,379,221,196,172,13,9
227.5,769.5367316,268,379,187,122,66,13,9
232.0,1143.178604,268,379,186,121,67,12,9
248.5,12.44507914,268,379,196,125,66,15,9
219.5,358.0369954,268,379,214,145,2,14,9
219.0,4.779898953,268,379,220,149,81,12,9
217.0,239.1350619,268,379,220,149,81,13,9
207.5,41.6984843,268,379,222,151,111,9,9
320.5,192.5616436,268,379,195,122,94,9,9
275.5,170.5096664,268,379,205,127,91,10,9
205.5,441.6378307,268,379,186,162,20,11,9
260.0,43.00243852,268,379,207,182,159,11,9
295.5,64.18721452,268,379,183,99,75,12,9
273.5,18.4,268,379,194,105,77,12,9
233.0,795.2199911,268,379,208,156,56,13,9
235.5,824.968435,268,379,189,119,60,12,9
236.0,7.919595814,268,379,189,123,61,13,9
257.5,1377.198948,268,379,180,115,65,12,9
232.5,439.9407748,268,379,220,160,75,12,9
258.5,0.0,268,379,228,118,47,12,9
244.5,0.0,268,379,177,108,86,10,9
280.0,3928.637347,268,379,187,107,70,12,9
193.0,27.2,268,379,193,170,145,11,9
199.5,4.0,268,379,202,160,25,10,9
252.5,2570.029167,268,379,221,126,79,12,9
244.5,69.30193329,268,379,203,118,75,12,9
258.0,2938.068186,268,379,214,118,81,12,9
238.5,62.98233747,268,379,189,168,86,13,9
219.0,3.6,268,379,208,162,33,13,9
241.5,467.2349782,268,379,216,156,39,10,9
233.0,11.87939372,268,379,191,158,117,11,9
176.0,26.0,268,379,192,145,101,10,9
550.5,528.0,268,379,135,97,74,12,9
214.5,0.0,268,379,159,154,138,11,9
219.0,0.0,268,379,202,162,71,12,9
729.5,740.4579316,268,379,138,124,108,12,9
198.5,175.617487,268,379,203,162,69,10,9
269.0,21.2,268,379,171,133,101,12,9
254.5,0.0,268,379,179,107,73,12,9
261.0,7.511269784,268,379,210,142,64,13,9
264.5,24.17056246,268,379,202,165,68,12,9
253.5,55.0156414,268,379,206,140,68,10,9
242.5,131.1057999,268,379,185,163,117,12,9
271.0,23.2,268,379,180,152,108,10,9
214.5,64.0,268,379,188,143,101,12,9
227.5,301.0276583,268,379,207,170,93,13,9
805.0,700.1616436,268,379,138,138,116,15,9
246.5,533.7405956,268,379,199,116,76,10,9
209.5,49.28528123,268,379,204,160,57,11,9
241.5,1116.210895,268,379,214,147,91,12,9
250.0,12.82842708,268,379,200,159,53,12,9
269.5,25.63675311,268,379,196,168,58,13,9
241.0,19.78233747,268,379,195,133,65,12,9
289.5,15.65685415,268,379,206,142,70,11,9
187.5,4.4,268,379,191,156,95,12,9
191.0,38.4,268,379,188,153,95,11,9
214.0,0.0,268,379,207,170,93,11,9
334.5,0.0,268,379,171,154,95,14,9
1148.5,437.8233747,268,379,144,155,123,18,9
222.5,1450.88792,268,379,178,99,67,12,9
196.5,92.18376553,268,379,212,150,23,13,9
225.5,7.511269784,268,379,194,159,80,12,9
239.0,14.33969686,268,379,189,105,71,11,9
258.0,850.0521128,268,379,201,112,73,12,9
236.5,845.5579033,268,379,204,108,69,12,9
235.5,48.58233747,268,379,224,148,19,12,9
227.5,543.1407763,268,379,201,159,66,11,9
264.5,20.98233747,268,379,199,168,83,13,9
247.5,645.7480896,268,391,203,157,61,14,9
207.5,174.9547451,268,391,213,174,88,11,9
243.5,301.6958707,268,391,223,156,80,11,9
229.0,199.0684536,268,391,211,166,108,12,9
244.0,26.6308656,268,391,206,138,67,14,9
197.0,2167.939374,268,391,216,154,92,13,9
200.5,25.05096664,268,391,208,156,23,10,9
214.0,37.55979791,268,391,208,155,22,11,9
206.0,4.4,268,391,205,154,23,10,9
260.0,5.794112492,268,391,208,147,82,13,9
207.0,526.9231101,268,391,216,137,65,12,9
201.0,5.6,268,391,183,163,74,13,9
298.5,39.85584369,268,391,186,138,75,13,9
268.0,0.0,268,391,206,145,51,14,9
235.5,153.1175749,268,391,210,162,112,11,9
199.0,0.0,268,391,148,111,79,11,9
237.0,13.18822498,268,391,200,170,79,14,9
242.5,9.188224983,268,391,205,169,95,13,9
231.0,362.4751776,268,391,194,136,63,12,9
229.0,12.29116874,268,391,196,151,39,11,9
247.0,0.0,268,391,169,125,60,13,9
205.0,4.0,268,391,216,121,81,12,9
251.5,392.2319407,268,391,195,176,93,12,9
202.0,9.988224983,268,391,205,156,24,12,9
242.0,547.8744095,268,391,198,170,97,12,9
250.5,360.4163029,268,391,193,161,84,12,9
189.5,60.09015827,268,391,206,147,101,10,9
1171.0,100.0,268,391,141,130,120,10,9
216.5,4.828427076,268,391,193,157,85,13,9
233.0,134.038181,268,391,206,165,57,11,9
231.5,260.7115112,268,391,185,176,99,11,9
193.0,10.92548332,268,391,193,162,89,12,9
215.5,45.9078208,268,391,199,147,96,13,9
223.5,1.6,268,391,190,162,67,13,9
257.0,5.462741661,268,391,212,158,14,11,9
202.0,5.6,268,391,210,155,19,10,9
237.0,26.33969686,268,391,198,159,32,12,9
262.5,293.7056254,268,391,192,163,22,13,9
249.5,132.4014281,268,391,217,166,41,10,9
300.5,6.4,268,391,184,158,88,12,9
239.5,12.29116874,268,391,200,170,81,12,9
300.5,25.2,268,391,195,97,70,12,9
299.0,384.4938496,268,391,190,124,92,10,9
242.0,186.0548332,268,391,214,128,90,10,9
245.5,16.0,268,391,190,113,84,11,9
217.5,608.4386652,268,391,196,171,91,11,9
225.5,212.1096663,268,391,199,157,102,13,9
204.0,174.4264061,268,391,205,158,25,11,9
167.5,103.5563489,268,391,197,159,19,10,9
207.0,278.3502865,268,391,203,156,15,10,9
206.5,4.4,268,391,197,157,17,10,9
206.5,538.6819006,268,391,200,170,87,13,9
250.5,16.38822498,268,391,196,167,93,11,9
224.0,255.3291746,268,391,214,151,50,12,9
274.5,0.0,268,391,207,147,98,12,9
245.0,228.2842708,268,391,218,121,83,11,9
295.0,1456.24943,268,391,199,167,122,9,9
342.0,44.8,268,391,200,108,77,12,9
332.0,0.0,268,391,208,111,80,12,9
177.5,41.96467495,268,391,191,151,96,10,9
213.5,4.8,268,391,198,167,74,14,9
226.0,7.725483322,268,391,205,170,75,12,9
229.0,0.0,268,391,196,165,68,13,9
193.5,33.79898953,268,391,202,141,98,12,9
256.0,16.8,268,391,193,139,111,11,9
224.5,203.6424658,268,391,206,157,44,13,9
266.0,171.9009228,268,391,177,133,104,14,9
347.0,43.2,268,391,166,124,93,12,9
212.5,273.5919155,268,391,186,175,102,11,9
245.0,30.3078208,268,391,209,170,90,11,9
223.5,252.0154659,268,391,212,157,68,12,9
210.0,281.4213526,268,391,165,122,103,12,9
221.5,261.3880497,268,391,203,160,66,13,9
245.0,34.47005723,268,391,213,143,89,11,9
238.5,0.0,268,391,187,132,106,11,9
243.0,15.2,268,391,223,119,74,11,9
222.5,0.0,268,391,195,136,99,11,9
225.0,12.29116874,268,391,219,156,24,13,9
225.5,18.4,268,391,203,102,70,10,9
247.0,802.2967755,268,391,184,170,83,13,9
235.0,447.8451445,268,391,188,153,100,11,9
254.5,375.7644992,268,391,199,159,72,11,9
227.0,57.27838326,268,391,187,144,84,11,9
145.5,186.2322937,268,391,214,153,114,11,9
224.5,312.4335456,268,391,191,146,42,14,9
213.0,102.4264061,268,391,198,166,138,11,9
330.5,1134.564147,268,391,175,152,127,11,9
945.5,52.97056246,268,391,181,163,140,10,9
248.0,1036.02511,268,391,208,141,103,10,9
318.5,16.4,268,391,201,168,134,10,9
266.5,12.5539104,268,391,214,152,50,14,9
269.0,6.759797907,268,391,202,170,86,13,9
239.0,15.45096664,268,391,213,149,91,13,9
247.0,80.13036036,268,391,202,138,100,14,9
218.0,5.6,268,391,211,162,113,12,9
215.5,6.4,268,391,204,153,105,11,9
255.0,530.2049439,268,391,191,149,77,12,9
226.5,8.8,268,391,185,150,123,11,9
239.5,17.71370831,268,391,213,153,63,11,9
236.5,280.9624783,268,391,199,167,95,11,9
249.0,10.62253957,268,391,200,170,85,11,9
248.5,0.0,268,391,190,124,62,11,9
297.5,211.3998241,268,391,199,166,106,12,9
500.0,129.4974738,268,391,202,146,94,10,9
249.5,28.63919163,268,391,213,162,67,11,9
277.5,77.69015827,268,391,215,149,96,12,9
260.5,122.4,268,391,201,163,119,12,9
199.0,1383.627966,268,391,202,148,72,11,9
218.5,540.4441349,268,391,206,159,69,12,9
236.0,1327.425532,268,391,194,114,58,12,9
220.0,0.0,268,391,200,119,61,14,9
335.0,0.0,268,391,185,137,106,11,9
238.5,523.1775272,268,391,207,165,73,13,9
272.0,79.18620405,268,391,190,142,109,11,9
430.5,85.6,268,391,195,193,172,11,9
232.0,207.258282,268,391,202,156,79,11,9
743.5,184.7821587,268,391,198,187,166,9,9
224.0,291.5046147,268,391,204,165,88,14,9
232.0,95.7969681,268,391,208,170,83,12,9
258.5,123.0586996,268,391,203,171,88,14,9
212.5,366.9777024,268,391,185,167,77,13,9
204.5,854.5538016,268,391,203,121,61,11,9
208.5,512.5848449,268,391,198,136,56,10,9
270.0,84.72792184,268,391,209,103,68,10,9
232.0,5.794112492,268,391,216,165,77,14,9
263.0,418.1957818,268,391,210,115,77,12,9
192.5,74.15878744,268,391,181,115,55,10,9
229.0,24.32447286,268,391,176,89,66,11,9
299.5,23.6,268,391,192,101,75,10,9
227.0,0.0,268,391,188,132,98,9,9
231.5,12.8,268,391,176,157,100,10,9
195.0,0.0,268,391,201,152,114,12,9
195.0,0.0,268,391,201,152,114,12,9
229.0,389.3265625,268,391,201,171,106,11,9
223.0,10.82842708,268,391,208,161,66,11,9
225.0,0.0,268,391,219,148,42,12,9
225.5,11.65685415,268,391,196,152,89,12,9
215.5,24.35634892,268,391,220,174,123,10,9
225.0,842.0041765,268,391,179,119,61,12,9
268.0,795.519729,268,391,207,141,86,12,9
239.5,1067.190024,268,391,220,161,103,12,9
278.0,31.2,268,391,220,119,77,12,9
231.5,428.4731576,268,391,207,162,67,10,9
247.5,674.9848419,268,391,212,160,45,13,9
175.5,5.6,268,391,202,138,65,10,9
150.5,278.5920916,268,391,208,155,85,8,9
116.5,88.28427076,268,391,199,162,126,8,9
190.5,32.97056246,268,391,176,141,107,9,9
206.0,0.0,268,391,209,157,106,11,9
202.5,265.397803,268,391,197,156,19,10,9
282.0,16.38822498,268,391,184,145,90,12,9
248.5,330.8183223,268,391,189,137,82,12,9
274.5,8.691168737,268,391,189,144,82,13,9
258.0,8.691168737,268,391,203,151,67,13,9
218.5,421.5407736,268,391,218,111,61,11,9
213.0,37.65685415,268,391,221,142,82,10,9
241.0,7.725483322,268,391,226,153,98,12,9
204.5,0.0,268,391,217,134,58,11,9
217.5,294.6012534,268,391,192,135,69,13,9
198.0,267.8061293,108,121,203,170,123,12,1
220.0,166.2719037,229,155,217,162,94,13,1
284.0,194.4792189,257,158,194,163,121,13,1
202.0,243.1586118,257,158,205,161,67,14,1
222.0,340.3330401,257,158,209,159,80,14,1
205.5,210.576274,257,164,201,167,70,11,1
217.0,271.6036907,257,164,203,155,9,14,1
233.0,17.09116874,257,164,200,165,14,11,1
209.0,189.0365788,257,175,213,161,113,12,1
218.5,246.5860286,257,175,215,159,67,11,1
243.5,8.194112492,257,175,192,114,65,12,1
220.0,295.4428823,257,175,216,170,67,12,1
220.0,233.9586112,257,175,208,153,68,13,1
221.5,279.409578,257,175,227,150,38,12,1
224.0,346.5756825,257,175,216,167,64,13,1
268.5,0.0,257,175,219,139,68,12,1
243.5,318.5555808,257,183,216,156,105,13,1
211.5,11.07106769,257,183,207,167,61,13,1
208.0,427.4290858,257,183,221,163,59,13,1
221.5,102.7175746,257,183,204,164,61,13,1
224.0,254.0036915,257,183,211,148,82,11,1
215.5,256.9291747,257,183,215,166,81,13,1
229.5,2.4,257,183,206,107,75,13,1
240.0,8.828427076,257,391,214,156,76,13,1
197.0,5.462741661,257,391,211,169,114,13,1
220.0,187.9571838,257,391,214,163,72,12,1
221.5,285.1198376,257,391,212,160,76,12,1
241.0,9.559797907,257,391,205,160,109,13,1
230.0,561.3466627,257,391,202,164,99,13,1
244.0,409.4069653,257,391,195,118,71,13,1
210.0,385.2619731,257,391,200,174,127,13,1
206.0,519.0305151,257,391,210,160,91,13,1
235.5,58.8146317,257,391,207,168,117,14,1
237.5,6.828427076,257,391,209,153,81,12,1
207.0,0.0,257,391,211,165,79,13,1
204.0,4.8,257,391,189,172,96,12,1
212.0,60.09015827,257,391,221,150,62,11,1
224.5,845.8531196,257,391,211,157,70,12,1
210.0,0.0,257,391,197,109,74,12,1
208.5,263.5703865,257,391,192,148,88,13,1
249.0,426.031526,257,391,199,151,100,12,1
227.5,32.19411249,257,391,193,161,101,12,1
268.5,4.828427076,257,391,208,165,83,11,1
552.5,351.8115997,257,391,191,170,49,13,1
230.0,91.69848418,257,391,197,123,59,13,1
221.0,261.3742537,257,391,204,164,107,12,1
211.0,109.1293497,257,391,195,161,106,10,1
261.0,24.97056246,257,391,209,155,80,14,1
192.0,124.0160597,260,391,222,165,109,13,1
230.5,4.828427076,260,391,211,160,64,11,1
232.0,699.8798785,260,391,169,112,62,13,1
213.0,17.47939372,260,391,211,161,56,12,1
235.0,44.65929267,260,391,222,144,22,12,1
244.5,4.4,260,391,193,177,115,13,1
202.0,363.3570065,260,391,221,155,104,9,1
226.5,58.76467495,260,391,214,143,62,11,1
208.5,450.293678,260,391,190,159,109,9,1
200.0,219.9017573,260,391,211,172,110,13,1
203.0,9.6,260,391,221,151,59,12,1
200.5,416.0613818,260,391,182,136,107,13,1
195.0,265.82623,260,391,212,159,105,12,1
233.5,3.2,260,391,215,153,69,11,1
220.0,19.31370831,260,391,213,124,68,13,1
237.0,345.8305156,260,391,196,154,91,12,1
217.5,162.5096667,260,391,217,155,73,12,1
211.0,211.8365772,260,391,219,167,87,13,1
223.5,38.98233747,260,391,212,149,67,12,1
232.0,310.0036922,260,391,205,161,57,11,1
244.5,280.1860287,260,391,168,91,74,11,1
248.0,314.6428829,260,391,182,109,86,12,1
216.5,290.0904006,260,391,208,163,55,13,1
211.0,131.3734183,260,391,200,168,80,13,1
227.0,265.3978043,260,391,219,160,91,15,1
205.0,422.7040223,260,391,233,133,89,14,1
211.0,274.6899822,260,391,201,167,71,12,1
252.0,280.4134459,260,391,205,158,9,14,1
208.5,326.5756822,121,176,202,152,85,11,2
212.0,206.8272414,124,176,218,153,59,11,2
232.0,13.98822498,247,267,210,162,78,13,2
213.5,190.9748475,247,267,206,170,119,15,2
222.0,300.634557,247,267,209,165,115,13,2
243.5,337.2030994,247,267,192,166,100,12,2
221.5,225.1821625,258,267,199,164,58,12,2
286.0,618.6681042,258,267,204,155,21,12,2
242.0,581.4411027,258,267,190,153,61,15,2
243.0,178.3571842,258,267,210,136,111,11,2
178.0,227.0449041,258,267,230,152,25,13,2
217.5,32.65584326,258,285,198,162,86,13,2
200.5,325.6051192,258,285,206,154,110,12,2
196.5,245.1787131,258,285,222,160,106,12,2
187.0,243.7880501,258,285,216,156,107,13,2
216.5,273.8477603,258,285,203,162,59,12,2
205.5,246.940949,258,285,223,176,129,13,2
202.0,395.6051202,258,285,223,147,89,12,2
230.0,6.222539568,258,285,211,151,38,12,2
216.0,267.5801413,258,285,227,152,40,13,2
219.5,319.8506159,258,285,225,167,116,12,2
219.5,16.38822498,258,285,201,175,64,14,2
190.5,9.61665206,258,285,219,166,57,12,2
227.0,237.4213539,258,285,207,164,96,10,2
250.0,5.656854153,270,317,206,166,110,11,2
288.0,0.0,270,317,212,129,105,11,2
238.5,219.1586118,270,317,208,163,73,13,2
214.0,257.0095795,270,317,206,121,68,15,2
227.5,317.0609647,270,326,217,163,114,11,2
218.5,15.68528123,270,326,201,169,82,12,2
240.0,0.0,270,326,209,162,70,12,2
219.0,331.3860278,270,326,214,165,96,12,2
232.5,138.1851939,270,326,214,162,90,12,2
207.0,4.779898953,270,326,207,156,55,12,2
217.0,208.1194201,270,326,219,157,84,12,2
227.5,235.2085679,270,326,212,166,118,11,2
225.0,313.8477609,270,326,211,162,113,14,2
254.5,9.6,270,326,204,155,74,11,2
200.0,312.0903988,270,326,224,149,24,13,2
221.5,212.0625666,270,326,220,164,110,11,2
235.5,4.0,270,326,192,167,115,11,2
225.5,6.4,270,326,215,163,78,13,2
229.0,11.23675311,270,326,181,158,82,12,2
219.0,10.62253957,270,326,208,161,96,13,2
229.0,27.97644997,270,326,201,126,68,13,2
256.0,244.5978032,270,326,209,162,92,12,2
240.5,279.1350615,270,326,213,161,89,12,2
248.5,22.25929267,270,333,217,131,85,11,2
249.0,27.85929267,270,333,214,158,69,13,2
210.0,34.65096664,270,333,184,155,97,11,2
189.5,0.0,270,333,187,156,98,11,2
230.5,3.6,270,333,207,158,71,14,2
224.5,25.98822498,270,333,195,159,81,14,2
225.5,288.6761858,270,333,178,102,76,11,2
240.0,303.9919162,270,333,220,147,17,11,2
247.5,468.6908176,270,333,220,146,16,12,2
194.5,314.6345563,270,333,207,161,76,13,2
253.0,122.024385,270,333,212,153,93,12,2
178.0,6.759797907,270,333,213,153,94,12,2
260.5,22.14213538,270,333,209,119,66,13,2
233.0,541.6496068,270,333,217,130,71,14,2
210.5,0.0,270,333,222,151,27,12,2
213.5,17.47939372,270,333,198,119,67,11,2
201.5,275.9482657,270,333,200,165,58,11,2
259.0,6.145584369,270,333,195,169,54,13,2
226.5,0.0,270,333,227,146,58,11,2
219.0,4.828427076,270,333,218,146,63,13,2
218.0,255.8782081,270,333,208,162,69,12,2
218.0,6.125483322,270,333,216,150,54,11,2
236.5,350.5756819,270,333,221,153,87,13,2
235.0,0.0,270,333,212,160,103,11,2
217.0,318.090403,270,333,216,161,65,12,2
218.5,1018.811072,270,333,172,112,66,10,2
234.0,9.188224983,270,367,210,166,71,12,2
196.0,221.6154654,270,367,187,99,60,12,2
244.5,348.7178165,270,367,211,167,96,13,2
205.5,193.0566785,115,163,203,167,77,13,3
235.5,276.8252193,132,186,210,162,38,12,3
230.0,308.3746722,132,186,211,152,70,13,3
220.5,427.7202561,132,186,201,163,105,14,3
202.5,285.9232868,132,186,233,144,15,11,3
219.0,277.019333,132,186,199,169,96,12,3
226.5,272.8820737,132,210,213,154,6,11,3
258.5,338.0467489,132,210,192,150,15,12,3
228.0,172.2170696,132,210,195,157,14,12,3
247.0,0.0,132,210,195,164,113,12,3
250.0,28.25096664,132,348,200,160,109,12,3
199.5,479.4658401,132,348,228,151,27,12,3
231.0,0.0,132,348,198,163,121,12,3
225.0,422.0260543,132,348,200,159,21,11,3
208.0,470.0315262,135,348,220,175,119,12,3
227.5,226.8036921,135,348,208,164,61,14,3
210.5,544.3054489,135,348,201,159,16,11,3
239.0,31.45096664,135,348,210,164,31,13,3
203.5,246.8272428,135,348,214,163,28,13,3
208.0,266.770387,135,348,199,170,55,15,3
214.5,12.5539104,140,348,191,119,66,13,3
214.5,31.79898953,140,348,203,163,68,13,3
226.0,158.5498683,140,348,215,169,79,12,3
220.0,249.0095795,140,348,209,164,103,12,3
204.5,260.2095788,140,348,215,167,89,13,3
197.0,276.4840952,140,348,213,153,21,13,3
215.5,120.9837655,140,348,210,162,86,11,3
221.5,276.0487713,140,348,205,171,87,14,3
205.0,0.0,248,348,213,160,103,13,3
209.0,7.353910398,248,348,224,153,17,13,3
218.5,0.0,248,348,182,169,78,14,3
229.5,329.4311076,248,348,220,165,67,14,3
192.5,331.6702988,248,348,213,156,101,12,3
231.0,370.34767,248,348,215,154,103,14,3
243.5,281.2369948,248,348,216,168,83,12,3
218.0,29.67350621,248,348,208,169,76,12,3
218.5,172.4174867,248,348,213,163,58,13,3
202.0,2.0,248,348,200,124,59,11,3
211.5,308.2914106,248,348,201,106,73,14,3
204.0,524.6187406,248,348,212,123,64,14,3
245.5,264.1708044,257,348,199,121,69,13,3
197.0,52.36467495,257,348,224,160,86,12,3
215.5,254.735062,257,348,212,158,104,12,3
